Telegram,android.permission.CALL_PHONE,true,
Telegram,android.permission.GET_ACCOUNTS,true,
Telegram,android.permission.READ_SYNC_SETTINGS,true,
Telegram,com.sonyericsson.home.permission.BROADCAST_BADGE,false,
Telegram,com.htc.launcher.permission.READ_SETTINGS,false,
Telegram,android.permission.FOREGROUND_SERVICE,true,
Telegram,android.permission.AUTHENTICATE_ACCOUNTS,true,
Telegram,android.permission.SYSTEM_ALERT_WINDOW,false,
Telegram,android.permission.READ_PROFILE,true,
Telegram,android.permission.RECEIVE_BOOT_COMPLETED,true,
Telegram,org.telegram.messenger.permission.MAPS_RECEIVE,true,
Telegram,android.permission.WRITE_EXTERNAL_STORAGE,true,
Telegram,com.huawei.android.launcher.permission.WRITE_SETTINGS,false,
Telegram,android.permission.ACCESS_FINE_LOCATION,false,
Telegram,com.android.launcher.permission.UNINSTALL_SHORTCUT,true,
Telegram,me.everything.badger.permission.BADGE_COUNT_READ,false,
Telegram,android.permission.MANAGE_OWN_CALLS,true,
Telegram,com.sec.android.provider.badge.permission.READ,false,
Telegram,android.permission.ACCESS_NETWORK_STATE,true,
Telegram,android.permission.USE_FINGERPRINT,true,
Telegram,android.permission.WRITE_CONTACTS,true,
Telegram,com.android.launcher.permission.INSTALL_SHORTCUT,true,
Telegram,com.google.android.providers.gsf.permission.READ_GSERVICES,true,
Telegram,android.permission.VIBRATE,true,
Telegram,com.huawei.android.launcher.permission.CHANGE_BADGE,false,
Telegram,android.permission.WRITE_SYNC_SETTINGS,true,
Telegram,com.htc.launcher.permission.UPDATE_SHORTCUT,false,
Telegram,android.permission.READ_CALL_LOG,false,
Telegram,android.permission.USE_BIOMETRIC,true,
Telegram,com.huawei.android.launcher.permission.READ_SETTINGS,false,
Telegram,android.permission.MODIFY_AUDIO_SETTINGS,true,
Telegram,android.permission.CAMERA,false,
Telegram,android.permission.READ_EXTERNAL_STORAGE,true,
Telegram,android.permission.BLUETOOTH,true,
Telegram,android.permission.READ_PHONE_STATE,true,
Media Storage,android.permission.ACCESS_MTP,true,
Media Storage,android.permission.INTERACT_ACROSS_USERS,true,
Media Storage,android.permission.WAKE_LOCK,true,
Media Storage,android.permission.MANAGE_USERS,true,
Media Storage,android.permission.RECEIVE_BOOT_COMPLETED,true,
Media Storage,android.permission.WRITE_MEDIA_STORAGE,true,
Media Storage,android.permission.USE_RESERVED_DISK,true,
Media Storage,android.permission.READ_EXTERNAL_STORAGE,true,
Media Storage,android.permission.WRITE_SETTINGS,true,
Media Storage,android.permission.WRITE_EXTERNAL_STORAGE,true,
Media Storage,android.permission.READ_PHONE_STATE,true,
Google One Time Init,com.google.android.onetimeinitializer.permission.ONE_TIME_INITIALIZED,true,
Google One Time Init,android.permission.RECEIVE_BOOT_COMPLETED,true,
Google One Time Init,android.permission.CHANGE_COMPONENT_ENABLED_STATE,true,
com.android.wallpapercropper,android.permission.SET_WALLPAPER,true,
com.android.wallpapercropper,android.permission.SET_WALLPAPER_HINTS,true,
com.quicinc.cne.CNEService.CNEServiceApp,android.permission.ACCESS_FINE_LOCATION,true,
com.quicinc.cne.CNEService.CNEServiceApp,android.permission.ACCESS_COARSE_LOCATION,true,
com.quicinc.cne.CNEService.CNEServiceApp,android.permission.INTERACT_ACROSS_USERS,true,
com.quicinc.cne.CNEService.CNEServiceApp,android.permission.WAKE_LOCK,true,
com.quicinc.cne.CNEService.CNEServiceApp,broadcast.cne.permission,true,
com.quicinc.cne.CNEService.CNEServiceApp,android.permission.READ_PHONE_STATE,true,
com.quicinc.cne.CNEService.CNEServiceApp,android.permission.PACKET_KEEPALIVE_OFFLOAD,true,
Usage Logger,android.permission.PACKAGE_USAGE_STATS,false,
Usage Logger,android.permission.FOREGROUND_SERVICE,true,
Usage Logger,android.permission.CAMERA,true,
Usage Logger,android.permission.RECEIVE_BOOT_COMPLETED,true,
Indeed Job Search,android.permission.GET_ACCOUNTS,false,
Indeed Job Search,android.permission.ACCESS_COARSE_LOCATION,false,
Indeed Job Search,android.permission.INTERNET,true,
Indeed Job Search,android.permission.USE_CREDENTIALS,true,
Indeed Job Search,android.permission.ACCESS_NETWORK_STATE,true,
Indeed Job Search,android.permission.VIBRATE,true,
Indeed Job Search,android.permission.WAKE_LOCK,true,
Indeed Job Search,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,true,
